commodity_code,region_code,price_month,price_value,currency_code,unit,source_system,source_url,source_record_id
SUGAR,GLOBAL,1993-09-01,59.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1993-09_2215
SUGAR,GLOBAL,1993-10-01,63.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1993-10_2216
SUGAR,GLOBAL,1993-11-01,62.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1993-11_2217
SUGAR,GLOBAL,1993-12-01,65.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1993-12_2218
SUGAR,GLOBAL,1994-01-01,63.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-01_2219
SUGAR,GLOBAL,1994-02-01,67.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-02_2220
SUGAR,GLOBAL,1994-03-01,72.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-03_2221
SUGAR,GLOBAL,1994-04-01,68.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-04_2222
SUGAR,GLOBAL,1994-05-01,71.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-05_2223
SUGAR,GLOBAL,1994-06-01,74.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-06_2224
SUGAR,GLOBAL,1994-07-01,72.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-07_2225
SUGAR,GLOBAL,1994-08-01,74.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-08_2226
SUGAR,GLOBAL,1994-09-01,77.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-09_2227
SUGAR,GLOBAL,1994-10-01,78.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-10_2228
SUGAR,GLOBAL,1994-11-01,86.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-11_2229
SUGAR,GLOBAL,1994-12-01,90.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1994-12_2230
SUGAR,GLOBAL,1995-01-01,91.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-01_2231
SUGAR,GLOBAL,1995-02-01,89.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-02_2232
SUGAR,GLOBAL,1995-03-01,90.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-03_2233
SUGAR,GLOBAL,1995-04-01,84.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-04_2234
SUGAR,GLOBAL,1995-05-01,83.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-05_2235
SUGAR,GLOBAL,1995-06-01,86.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-06_2236
SUGAR,GLOBAL,1995-07-01,84.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-07_2237
SUGAR,GLOBAL,1995-08-01,80.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-08_2238
SUGAR,GLOBAL,1995-09-01,72.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-09_2239
SUGAR,GLOBAL,1995-10-01,73.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-10_2240
SUGAR,GLOBAL,1995-11-01,74.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-11_2241
SUGAR,GLOBAL,1995-12-01,76.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1995-12_2242
SUGAR,GLOBAL,1996-01-01,77.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-01_2243
SUGAR,GLOBAL,1996-02-01,79.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-02_2244
SUGAR,GLOBAL,1996-03-01,79.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-03_2245
SUGAR,GLOBAL,1996-04-01,74.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-04_2246
SUGAR,GLOBAL,1996-05-01,70.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-05_2247
SUGAR,GLOBAL,1996-06-01,75.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-06_2248
SUGAR,GLOBAL,1996-07-01,79.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-07_2249
SUGAR,GLOBAL,1996-08-01,76.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-08_2250
SUGAR,GLOBAL,1996-09-01,73.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-09_2251
SUGAR,GLOBAL,1996-10-01,68.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-10_2252
SUGAR,GLOBAL,1996-11-01,66.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-11_2253
SUGAR,GLOBAL,1996-12-01,66.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1996-12_2254
SUGAR,GLOBAL,1997-01-01,66.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-01_2255
SUGAR,GLOBAL,1997-02-01,66.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-02_2256
SUGAR,GLOBAL,1997-03-01,68.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-03_2257
SUGAR,GLOBAL,1997-04-01,69.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-04_2258
SUGAR,GLOBAL,1997-05-01,68.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-05_2259
SUGAR,GLOBAL,1997-06-01,70.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-06_2260
SUGAR,GLOBAL,1997-07-01,69.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-07_2261
SUGAR,GLOBAL,1997-08-01,72.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-08_2262
SUGAR,GLOBAL,1997-09-01,70.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-09_2263
SUGAR,GLOBAL,1997-10-01,70.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-10_2264
SUGAR,GLOBAL,1997-11-01,74.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-11_2265
SUGAR,GLOBAL,1997-12-01,76.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1997-12_2266
SUGAR,GLOBAL,1998-01-01,71.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-01_2267
SUGAR,GLOBAL,1998-02-01,66.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-02_2268
SUGAR,GLOBAL,1998-03-01,60.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-03_2269
SUGAR,GLOBAL,1998-04-01,60.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-04_2270
SUGAR,GLOBAL,1998-05-01,57.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-05_2271
SUGAR,GLOBAL,1998-06-01,50.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-06_2272
SUGAR,GLOBAL,1998-07-01,53.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-07_2273
SUGAR,GLOBAL,1998-08-01,52.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-08_2274
SUGAR,GLOBAL,1998-09-01,44.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-09_2275
SUGAR,GLOBAL,1998-10-01,46.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-10_2276
SUGAR,GLOBAL,1998-11-01,49.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-11_2277
SUGAR,GLOBAL,1998-12-01,50.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1998-12_2278
SUGAR,GLOBAL,1999-01-01,50.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-01_2279
SUGAR,GLOBAL,1999-02-01,42.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-02_2280
SUGAR,GLOBAL,1999-03-01,37.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-03_2281
SUGAR,GLOBAL,1999-04-01,33.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-04_2282
SUGAR,GLOBAL,1999-05-01,35.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-05_2283
SUGAR,GLOBAL,1999-06-01,37.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-06_2284
SUGAR,GLOBAL,1999-07-01,33.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-07_2285
SUGAR,GLOBAL,1999-08-01,35.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-08_2286
SUGAR,GLOBAL,1999-09-01,41.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-09_2287
SUGAR,GLOBAL,1999-10-01,41.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-10_2288
SUGAR,GLOBAL,1999-11-01,40.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-11_2289
SUGAR,GLOBAL,1999-12-01,37.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_1999-12_2290
SUGAR,GLOBAL,2000-01-01,34.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-01_2291
SUGAR,GLOBAL,2000-02-01,32.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-02_2292
SUGAR,GLOBAL,2000-03-01,31.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-03_2293
SUGAR,GLOBAL,2000-04-01,37.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-04_2294
SUGAR,GLOBAL,2000-05-01,42.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-05_2295
SUGAR,GLOBAL,2000-06-01,51.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-06_2296
SUGAR,GLOBAL,2000-07-01,59.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-07_2297
SUGAR,GLOBAL,2000-08-01,64.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-08_2298
SUGAR,GLOBAL,2000-09-01,62.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-09_2299
SUGAR,GLOBAL,2000-10-01,66.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-10_2300
SUGAR,GLOBAL,2000-11-01,61.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-11_2301
SUGAR,GLOBAL,2000-12-01,62.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2000-12_2302
SUGAR,GLOBAL,2001-01-01,63.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-01_2303
SUGAR,GLOBAL,2001-02-01,61.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-02_2304
SUGAR,GLOBAL,2001-03-01,57.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-03_2305
SUGAR,GLOBAL,2001-04-01,54.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-04_2306
SUGAR,GLOBAL,2001-05-01,59.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-05_2307
SUGAR,GLOBAL,2001-06-01,56.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-06_2308
SUGAR,GLOBAL,2001-07-01,54.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-07_2309
SUGAR,GLOBAL,2001-08-01,50.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-08_2310
SUGAR,GLOBAL,2001-09-01,47.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-09_2311
SUGAR,GLOBAL,2001-10-01,42.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-10_2312
SUGAR,GLOBAL,2001-11-01,47.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-11_2313
SUGAR,GLOBAL,2001-12-01,48.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2001-12_2314
SUGAR,GLOBAL,2002-01-01,48.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-01_2315
SUGAR,GLOBAL,2002-02-01,40.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-02_2316
SUGAR,GLOBAL,2002-03-01,41.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-03_2317
SUGAR,GLOBAL,2002-04-01,42.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-04_2318
SUGAR,GLOBAL,2002-05-01,37.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-05_2319
SUGAR,GLOBAL,2002-06-01,35.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-06_2320
SUGAR,GLOBAL,2002-07-01,39.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-07_2321
SUGAR,GLOBAL,2002-08-01,39.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-08_2322
SUGAR,GLOBAL,2002-09-01,43.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-09_2323
SUGAR,GLOBAL,2002-10-01,46.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-10_2324
SUGAR,GLOBAL,2002-11-01,48.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-11_2325
SUGAR,GLOBAL,2002-12-01,49.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2002-12_2326
SUGAR,GLOBAL,2003-01-01,50.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-01_2327
SUGAR,GLOBAL,2003-02-01,55.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-02_2328
SUGAR,GLOBAL,2003-03-01,50.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-03_2329
SUGAR,GLOBAL,2003-04-01,48.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-04_2330
SUGAR,GLOBAL,2003-05-01,44.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-05_2331
SUGAR,GLOBAL,2003-06-01,41.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-06_2332
SUGAR,GLOBAL,2003-07-01,42.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-07_2333
SUGAR,GLOBAL,2003-08-01,42.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-08_2334
SUGAR,GLOBAL,2003-09-01,37.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-09_2335
SUGAR,GLOBAL,2003-10-01,36.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-10_2336
SUGAR,GLOBAL,2003-11-01,37.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-11_2337
SUGAR,GLOBAL,2003-12-01,38.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2003-12_2338
SUGAR,GLOBAL,2004-01-01,35.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-01_2339
SUGAR,GLOBAL,2004-02-01,36.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-02_2340
SUGAR,GLOBAL,2004-03-01,40.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-03_2341
SUGAR,GLOBAL,2004-04-01,40.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-04_2342
SUGAR,GLOBAL,2004-05-01,39.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-05_2343
SUGAR,GLOBAL,2004-06-01,42.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-06_2344
SUGAR,GLOBAL,2004-07-01,49.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-07_2345
SUGAR,GLOBAL,2004-08-01,46.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-08_2346
SUGAR,GLOBAL,2004-09-01,47.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-09_2347
SUGAR,GLOBAL,2004-10-01,52.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-10_2348
SUGAR,GLOBAL,2004-11-01,50.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-11_2349
SUGAR,GLOBAL,2004-12-01,51.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2004-12_2350
SUGAR,GLOBAL,2005-01-01,54.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-01_2351
SUGAR,GLOBAL,2005-02-01,56.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-02_2352
SUGAR,GLOBAL,2005-03-01,55.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-03_2353
SUGAR,GLOBAL,2005-04-01,53.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-04_2354
SUGAR,GLOBAL,2005-05-01,53.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-05_2355
SUGAR,GLOBAL,2005-06-01,56.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-06_2356
SUGAR,GLOBAL,2005-07-01,59.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-07_2357
SUGAR,GLOBAL,2005-08-01,61.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-08_2358
SUGAR,GLOBAL,2005-09-01,63.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-09_2359
SUGAR,GLOBAL,2005-10-01,68.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-10_2360
SUGAR,GLOBAL,2005-11-01,70.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-11_2361
SUGAR,GLOBAL,2005-12-01,82.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2005-12_2362
SUGAR,GLOBAL,2006-01-01,97.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-01_2363
SUGAR,GLOBAL,2006-02-01,111.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-02_2364
SUGAR,GLOBAL,2006-03-01,106.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-03_2365
SUGAR,GLOBAL,2006-04-01,108.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-04_2366
SUGAR,GLOBAL,2006-05-01,104.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-05_2367
SUGAR,GLOBAL,2006-06-01,95.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-06_2368
SUGAR,GLOBAL,2006-07-01,99.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,SUGAR_2006-07_2369
