commodity_name,symbol,price_text,currency,ref_period,unit,source_name,source_url,collected_at,record_id
SUGAR,,37.6,INDEX_POINTS,2003-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2003-11_2337
SUGAR,,38.9,INDEX_POINTS,2003-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2003-12_2338
SUGAR,,35.9,INDEX_POINTS,2004-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-01_2339
SUGAR,,36.2,INDEX_POINTS,2004-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-02_2340
SUGAR,,40.0,INDEX_POINTS,2004-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-03_2341
SUGAR,,40.7,INDEX_POINTS,2004-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-04_2342
SUGAR,,39.2,INDEX_POINTS,2004-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-05_2343
SUGAR,,42.9,INDEX_POINTS,2004-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-06_2344
SUGAR,,49.0,INDEX_POINTS,2004-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-07_2345
SUGAR,,46.9,INDEX_POINTS,2004-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-08_2346
SUGAR,,47.6,INDEX_POINTS,2004-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-09_2347
SUGAR,,52.3,INDEX_POINTS,2004-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-10_2348
SUGAR,,50.5,INDEX_POINTS,2004-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-11_2349
SUGAR,,51.0,INDEX_POINTS,2004-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2004-12_2350
SUGAR,,54.0,INDEX_POINTS,2005-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-01_2351
SUGAR,,56.3,INDEX_POINTS,2005-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-02_2352
SUGAR,,55.0,INDEX_POINTS,2005-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-03_2353
SUGAR,,53.2,INDEX_POINTS,2005-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-04_2354
SUGAR,,53.1,INDEX_POINTS,2005-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-05_2355
SUGAR,,56.0,INDEX_POINTS,2005-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-06_2356
SUGAR,,59.7,INDEX_POINTS,2005-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-07_2357
SUGAR,,61.5,INDEX_POINTS,2005-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-08_2358
SUGAR,,63.8,INDEX_POINTS,2005-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-09_2359
SUGAR,,68.8,INDEX_POINTS,2005-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-10_2360
SUGAR,,70.4,INDEX_POINTS,2005-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-11_2361
SUGAR,,82.6,INDEX_POINTS,2005-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2005-12_2362
SUGAR,,97.5,INDEX_POINTS,2006-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-01_2363
SUGAR,,111.1,INDEX_POINTS,2006-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-02_2364
SUGAR,,106.7,INDEX_POINTS,2006-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-03_2365
SUGAR,,108.2,INDEX_POINTS,2006-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-04_2366
SUGAR,,104.1,INDEX_POINTS,2006-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-05_2367
SUGAR,,95.3,INDEX_POINTS,2006-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-06_2368
SUGAR,,99.3,INDEX_POINTS,2006-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-07_2369
SUGAR,,83.2,INDEX_POINTS,2006-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-08_2370
SUGAR,,74.8,INDEX_POINTS,2006-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-09_2371
SUGAR,,72.0,INDEX_POINTS,2006-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-10_2372
SUGAR,,72.9,INDEX_POINTS,2006-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-11_2373
SUGAR,,71.6,INDEX_POINTS,2006-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2006-12_2374
SUGAR,,67.8,INDEX_POINTS,2007-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-01_2375
SUGAR,,65.4,INDEX_POINTS,2007-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-02_2376
SUGAR,,64.6,INDEX_POINTS,2007-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-03_2377
SUGAR,,60.2,INDEX_POINTS,2007-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-04_2378
SUGAR,,58.4,INDEX_POINTS,2007-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-05_2379
SUGAR,,57.5,INDEX_POINTS,2007-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-06_2380
SUGAR,,62.9,INDEX_POINTS,2007-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-07_2381
SUGAR,,60.7,INDEX_POINTS,2007-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-08_2382
SUGAR,,60.4,INDEX_POINTS,2007-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-09_2383
SUGAR,,61.9,INDEX_POINTS,2007-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-10_2384
SUGAR,,62.5,INDEX_POINTS,2007-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-11_2385
SUGAR,,66.3,INDEX_POINTS,2007-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2007-12_2386
SUGAR,,74.1,INDEX_POINTS,2008-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-01_2387
SUGAR,,83.6,INDEX_POINTS,2008-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-02_2388
SUGAR,,81.7,INDEX_POINTS,2008-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-03_2389
SUGAR,,77.7,INDEX_POINTS,2008-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-04_2390
SUGAR,,74.7,INDEX_POINTS,2008-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-05_2391
SUGAR,,75.0,INDEX_POINTS,2008-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-06_2392
SUGAR,,88.1,INDEX_POINTS,2008-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-07_2393
SUGAR,,90.4,INDEX_POINTS,2008-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-08_2394
SUGAR,,83.7,INDEX_POINTS,2008-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-09_2395
SUGAR,,73.6,INDEX_POINTS,2008-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-10_2396
SUGAR,,74.9,INDEX_POINTS,2008-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-11_2397
SUGAR,,72.7,INDEX_POINTS,2008-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2008-12_2398
SUGAR,,77.4,INDEX_POINTS,2009-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-01_2399
SUGAR,,81.9,INDEX_POINTS,2009-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-02_2400
SUGAR,,82.9,INDEX_POINTS,2009-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-03_2401
SUGAR,,84.5,INDEX_POINTS,2009-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-04_2402
SUGAR,,99.4,INDEX_POINTS,2009-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-05_2403
SUGAR,,101.7,INDEX_POINTS,2009-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-06_2404
SUGAR,,114.0,INDEX_POINTS,2009-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-07_2405
SUGAR,,138.8,INDEX_POINTS,2009-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-08_2406
SUGAR,,142.6,INDEX_POINTS,2009-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-09_2407
SUGAR,,140.1,INDEX_POINTS,2009-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-10_2408
SUGAR,,137.8,INDEX_POINTS,2009-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-11_2409
SUGAR,,145.6,INDEX_POINTS,2009-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2009-12_2410
SUGAR,,163.8,INDEX_POINTS,2010-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-01_2411
SUGAR,,157.4,INDEX_POINTS,2010-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-02_2412
SUGAR,,115.5,INDEX_POINTS,2010-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-03_2413
SUGAR,,101.8,INDEX_POINTS,2010-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-04_2414
SUGAR,,94.1,INDEX_POINTS,2010-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-05_2415
SUGAR,,98.1,INDEX_POINTS,2010-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-06_2416
SUGAR,,107.9,INDEX_POINTS,2010-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-07_2417
SUGAR,,114.6,INDEX_POINTS,2010-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-08_2418
SUGAR,,138.7,INDEX_POINTS,2010-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-09_2419
SUGAR,,152.3,INDEX_POINTS,2010-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-10_2420
SUGAR,,162.8,INDEX_POINTS,2010-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-11_2421
SUGAR,,173.8,INDEX_POINTS,2010-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2010-12_2422
SUGAR,,183.2,INDEX_POINTS,2011-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-01_2423
SUGAR,,182.4,INDEX_POINTS,2011-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-02_2424
SUGAR,,162.4,INDEX_POINTS,2011-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-03_2425
SUGAR,,150.7,INDEX_POINTS,2011-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-04_2426
SUGAR,,136.2,INDEX_POINTS,2011-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-05_2427
SUGAR,,156.0,INDEX_POINTS,2011-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-06_2428
SUGAR,,174.6,INDEX_POINTS,2011-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-07_2429
SUGAR,,171.7,INDEX_POINTS,2011-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-08_2430
SUGAR,,165.3,INDEX_POINTS,2011-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-09_2431
SUGAR,,157.5,INDEX_POINTS,2011-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-10_2432
SUGAR,,148.2,INDEX_POINTS,2011-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-11_2433
SUGAR,,142.6,INDEX_POINTS,2011-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2011-12_2434
SUGAR,,145.8,INDEX_POINTS,2012-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-01_2435
SUGAR,,149.3,INDEX_POINTS,2012-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-02_2436
SUGAR,,149.1,INDEX_POINTS,2012-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-03_2437
SUGAR,,141.3,INDEX_POINTS,2012-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-04_2438
SUGAR,,128.5,INDEX_POINTS,2012-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-05_2439
SUGAR,,126.7,INDEX_POINTS,2012-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-06_2440
SUGAR,,141.4,INDEX_POINTS,2012-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-07_2441
SUGAR,,129.2,INDEX_POINTS,2012-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-08_2442
SUGAR,,123.7,INDEX_POINTS,2012-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-09_2443
SUGAR,,125.7,INDEX_POINTS,2012-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-10_2444
SUGAR,,119.7,INDEX_POINTS,2012-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-11_2445
SUGAR,,119.5,INDEX_POINTS,2012-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2012-12_2446
SUGAR,,116.8,INDEX_POINTS,2013-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-01_2447
SUGAR,,113.0,INDEX_POINTS,2013-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-02_2448
SUGAR,,114.3,INDEX_POINTS,2013-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-03_2449
SUGAR,,110.2,INDEX_POINTS,2013-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-04_2450
SUGAR,,109.1,INDEX_POINTS,2013-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-05_2451
SUGAR,,105.8,INDEX_POINTS,2013-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-06_2452
SUGAR,,104.2,INDEX_POINTS,2013-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-07_2453
SUGAR,,105.4,INDEX_POINTS,2013-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-08_2454
SUGAR,,107.5,INDEX_POINTS,2013-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-09_2455
SUGAR,,115.5,INDEX_POINTS,2013-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-10_2456
SUGAR,,109.3,INDEX_POINTS,2013-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-11_2457
SUGAR,,102.4,INDEX_POINTS,2013-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2013-12_2458
SUGAR,,96.7,INDEX_POINTS,2014-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-01_2459
SUGAR,,102.6,INDEX_POINTS,2014-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-02_2460
SUGAR,,110.8,INDEX_POINTS,2014-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-03_2461
SUGAR,,109.0,INDEX_POINTS,2014-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-04_2462
SUGAR,,113.1,INDEX_POINTS,2014-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-05_2463
SUGAR,,112.5,INDEX_POINTS,2014-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-06_2464
SUGAR,,113.0,INDEX_POINTS,2014-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-07_2465
SUGAR,,106.6,INDEX_POINTS,2014-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-08_2466
SUGAR,,99.5,INDEX_POINTS,2014-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-09_2467
SUGAR,,103.6,INDEX_POINTS,2014-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-10_2468
SUGAR,,100.2,INDEX_POINTS,2014-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-11_2469
SUGAR,,94.8,INDEX_POINTS,2014-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2014-12_2470
SUGAR,,95.0,INDEX_POINTS,2015-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2015-01_2471
SUGAR,,90.3,INDEX_POINTS,2015-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,SUGAR_2015-02_2472
